phrases,tagged_phrases,Tags,indicator_valid_eng_phrase
the bulk,the dt bulk nn,DT NN,1
the bulkhead,the dt bulkhead nn,DT NN,1
the bull,the dt bull nn,DT NN,1
the bulletin,the dt bulletin nn,DT NN,1
the bulletin unable,the dt bulletin nn unable jj,DT NN JJ,1
the bulletins,the dt bulletins nns,DT NNS,1
the bump,the dt bump nn,DT NN,1
the bumper,the dt bumper nn,DT NN,1
the bumpers,the dt bumpers nns,DT NNS,1
the bundle,the dt bundle nn,DT NN,1
the burs,the dt burs nn,DT NN,1
the burst,the dt burst nn,DT NN,1
the bus,the dt bus nn,DT NN,1
the bushing,the dt bushing nn,DT NN,1
the bushings,the dt bushings nns,DT NNS,1
the buss,the dt buss nn,DT NN,1
the button,the dt button nn,DT NN,1
the buyer,the dt buyer nn,DT NN,1
the buyers,the dt buyers nns,DT NNS,1
the buzzer,the dt buzzer nn,DT NN,1
the bx,the dt bx nn,DT NN,1
the bxs,the dt bxs nn,DT NN,1
the bypass,the dt bypass nn,DT NN,1
the c,the dt c nn,DT NN,1
the cab,the dt cab nn,DT NN,1
the cabin,the dt cabin nn,DT NN,1
the cabinet,the dt cabinet nn,DT NN,1
the cabinet environmental,the dt cabinet nn environmental jj,DT NN JJ,1
the cabinets,the dt cabinets nns,DT NNS,1
the cabinets made,the dt cabinets nns made vbd,DT NNS VBD,1
the cable,the dt cable nn,DT NN,1
the cable open,the dt cable nn open jj,DT NN JJ,1
the cable sheaths,the dt cable nn sheaths nns,DT NN NNS,1
the cables,the dt cables nns,DT NNS,1
the cables been,the dt cables nns been vbn,DT NNS VBN,1
the cables connected,the dt cables nns connected vbn,DT NNS VBN,1
the cables observed,the dt cables nns observed vbd,DT NNS VBD,1
the cabling,the dt cabling nn,DT NN,1
the cage,the dt cage nn,DT NN,1
the calculations,the dt calculations nns,DT NNS,1
the calibers,the dt calibers nns,DT NNS,1
the calibrated,the dt calibrated jj,DT JJ,1
the calibration,the dt calibration nn,DT NN,1
the calibrations,the dt calibrations nns,DT NNS,1
the caliper,the dt caliper nn,DT NN,1
the calipers,the dt calipers nns,DT NNS,1
the cam,the dt cam nn,DT NN,1
the camera,the dt camera nn,DT NN,1
the cameras,the dt cameras nns,DT NNS,1
the campaign,the dt campaign nn,DT NN,1
the cams,the dt cams nn,DT NN,1
the canisters,the dt canisters nns,DT NNS,1
the cannon,the dt cannon nn,DT NN,1
the cantilever,the dt cantilever nn,DT NN,1
the cap,the dt cap nn,DT NN,1
the caps,the dt caps nns,DT NNS,1
the captured,the dt captured nn,DT NN,1
the carbon,the dt carbon nn,DT NN,1
the card,the dt card nn,DT NN,1
the cards,the dt cards nns,DT NNS,1
the care,the dt care nn,DT NN,1
the carriage,the dt carriage nn,DT NN,1
the carriage accessible,the dt carriage nn accessible jj,DT NN JJ,1
the carriage guide,the dt carriage nn guide nn,DT NN NN,1
the carriage thread,the dt carriage nn thread nn,DT NN NN,1
the carrier,the dt carrier nn,DT NN,1
the cart,the dt cart nn,DT NN,1
the cartridge,the dt cartridge nn,DT NN,1
the cartridge rpm,the dt cartridge nn rpm nn,DT NN NN,1
the cartridges,the dt cartridges nns,DT NNS,1
the case,the dt case nn,DT NN,1
the casing,the dt casing nn,DT NN,1
the cassette,the dt cassette nn,DT NN,1
the cassettes,the dt cassettes nns,DT NNS,1
the castle,the dt castle nn,DT NN,1
the castle nut,the dt castle nn nut nn,DT NN NN,1
the cat coolant,the dt cat nn coolant nn,DT NN NN,1
the catch,the dt catch nn,DT NN,1
the cathead,the dt cathead nn,DT NN,1
the catwalk,the dt catwalk nn,DT NN,1
the catwalks,the dt catwalks nns,DT NNS,1
the cause,the dt cause nn,DT NN,1
the cavity,the dt cavity nn,DT NN,1
the ceiling,the dt ceiling nn,DT NN,1
the cells,the dt cells nns,DT NNS,1
the cement,the dt cement nn,DT NN,1
the center,the dt center nn,DT NN,1
the central,the dt central jj,DT JJ,1
the centralize,the dt centralize nn,DT NN,1
the centralizer,the dt centralizer nn,DT NN,1
the centralizers,the dt centralizers nns,DT NNS,1
the ceramic,the dt ceramic nn,DT NN,1
the cert,the dt cert nn,DT NN,1
the certificate,the dt certificate nn,DT NN,1
the certification,the dt certification nn,DT NN,1
the chaffing,the dt chaffing nn,DT NN,1
the chain,the dt chain nn,DT NN,1
the chair,the dt chair nn,DT NN,1
the chairs,the dt chairs nns,DT NNS,1
the challenges,the dt challenges nns,DT NNS,1
the chance,the dt chance nn,DT NN,1
the chances,the dt chances nns,DT NNS,1
the change,the dt change nn,DT NN,1
the changeable,the dt changeable jj,DT JJ,1
the changeover,the dt changeover nn,DT NN,1
the changeovers,the dt changeovers nns,DT NNS,1
the changes,the dt changes nns,DT NNS,1
the changes made,the dt changes nns made vbd,DT NNS VBD,1
the channel,the dt channel nn,DT NN,1
the channels,the dt channels nns,DT NNS,1
the charge,the dt charge nn,DT NN,1
the charging,the dt charging nn,DT NN,1
the charging hose,the dt charging nn hose nn,DT NN NN,1
the chart,the dt chart nn,DT NN,1
the check,the dt check nn,DT NN,1
the checkbox,the dt checkbox nn,DT NN,1
the checks,the dt checks nns,DT NNS,1
the checks inspected,the dt checks nns inspected vbd,DT NNS VBD,1
the chief,the dt chief nn,DT NN,1
the choke,the dt choke nn,DT NN,1
the chrome,the dt chrome nn,DT NN,1
the circuit,the dt circuit nn,DT NN,1
the circuits,the dt circuits nns,DT NNS,1
the circumstances,the dt circumstances nns,DT NNS,1
the cisco,the dt cisco nn,DT NN,1
the claim,the dt claim nn,DT NN,1
the clamp,the dt clamp nn,DT NN,1
the clamp open,the dt clamp nn open jj,DT NN JJ,1
the clamping,the dt clamping nn,DT NN,1
the clamps,the dt clamps nns,DT NNS,1
the classification,the dt classification nn,DT NN,1
the claw,the dt claw nn,DT NN,1
the claw close,the dt claw nn close nn,DT NN NN,1
the claw hydraulic,the dt claw nn hydraulic nn,DT NN NN,1
the claw open,the dt claw nn open jj,DT NN JJ,1
the claws,the dt claws nn,DT NN,1
the clean,the dt clean nn,DT NN,1
the cleaning,the dt cleaning nn,DT NN,1
the cleanliness,the dt cleanliness nn,DT NN,1
the cleanup,the dt cleanup nn,DT NN,1
the clear,the dt clear jj,DT JJ,1
the clearance,the dt clearance nn,DT NN,1
the clevis,the dt clevis nn,DT NN,1
the clevises,the dt clevises nns,DT NNS,1
the client,the dt client nn,DT NN,1
the clients,the dt clients nns,DT NNS,1
the clink,the dt clink nn,DT NN,1
the clip,the dt clip nn,DT NN,1
the clipper,the dt clipper nn,DT NN,1
the clockwise,the dt clockwise nn,DT NN,1
the clogged,the dt clogged nn,DT NN,1
the close,the dt close nn,DT NN,1
the closed,the dt closed jj,DT JJ,1
the closing,the dt closing nn,DT NN,1
the cluster,the dt cluster nn,DT NN,1
the clutch,the dt clutch nn,DT NN,1
the cm,the dt cm nn,DT NN,1
the coatings,the dt coatings nns,DT NNS,1
the code,the dt code nn,DT NN,1
the cogs,the dt cogs nns,DT NNS,1
the coil,the dt coil nn,DT NN,1
the coiled,the dt coiled jj,DT JJ,1
the coils,the dt coils nns,DT NNS,1
the collision,the dt collision nn,DT NN,1
the color,the dt color nn,DT NN,1
the column,the dt column nn,DT NN,1
the columns,the dt columns nn,DT NN,1
the combination,the dt combination nn,DT NN,1
the combined,the dt combined jj,DT JJ,1
the come,the dt come nn,DT NN,1
the coming,the dt coming vbg,DT VBG,1
the command,the dt command nn,DT NN,1
the commands,the dt commands nns,DT NNS,1
the commands given,the dt commands nns given vbn,DT NNS VBN,1
the comment,the dt comment nn,DT NN,1
the comments,the dt comments nns,DT NNS,1
the commissioning,the dt commissioning nn,DT NN,1
the common,the dt common jj,DT JJ,1
the communication,the dt communication nn,DT NN,1
the communications,the dt communications nns,DT NNS,1
the companies listed,the dt companies nns listed vbn,DT NNS VBN,1
the company,the dt company nn,DT NN,1
the comparison,the dt comparison nn,DT NN,1
the compensating,the dt compensating nn,DT NN,1
the compensator,the dt compensator nn,DT NN,1
the complete,the dt complete jj,DT JJ,1
the completion,the dt completion nn,DT NN,1
the component,the dt component nn,DT NN,1
the components,the dt components nns,DT NNS,1
the components affected,the dt components nns affected vbd,DT NNS VBD,1
the components equipped,the dt components nns equipped vbd,DT NNS VBD,1
the components listed,the dt components nns listed vbn,DT NNS VBN,1
the compression,the dt compression nn,DT NN,1
the computer,the dt computer nn,DT NN,1
the computers,the dt computers nns,DT NNS,1
the con,the dt con nn,DT NN,1
the concentration,the dt concentration nn,DT NN,1
the condensate,the dt condensate nn,DT NN,1
the condition,the dt condition nn,DT NN,1
the conditions,the dt conditions nns,DT NNS,1
the conditions listed,the dt conditions nns listed vbd,DT NNS VBD,1
the conditions required,the dt conditions nns required vbd,DT NNS VBD,1
the conductor,the dt conductor nn,DT NN,1
the conductors,the dt conductors nns,DT NNS,1
the cones,the dt cones nns,DT NNS,1
the confirm,the dt confirm nn,DT NN,1
the confirmation,the dt confirmation nn,DT NN,1
the confusion,the dt confusion nn,DT NN,1
the connecting,the dt connecting nn,DT NN,1
the connection,the dt connection nn,DT NN,1
the connections,the dt connections nns,DT NNS,1
the connections tied,the dt connections nns tied vbd,DT NNS VBD,1
the connector,the dt connector nn,DT NN,1
the connectors,the dt connectors nns,DT NNS,1
the conqueror,the dt conqueror nn,DT NN,1
the consensus,the dt consensus nn,DT NN,1
the considerations listed,the dt considerations nns listed vbd,DT NNS VBD,1
the consistent,the dt consistent nn,DT NN,1
the console,the dt console nn,DT NN,1
the constant,the dt constant nn,DT NN,1
the consumable,the dt consumable jj,DT JJ,1
the consumables,the dt consumables nns,DT NNS,1
the contact,the dt contact nn,DT NN,1
the contactor,the dt contactor nn,DT NN,1
the containers,the dt containers nns,DT NNS,1
the containment,the dt containment nn,DT NN,1
the contamination,the dt contamination nn,DT NN,1
the content,the dt content nn,DT NN,1
the continued,the dt continued nn,DT NN,1
the contract,the dt contract nn,DT NN,1
the control,the dt control nn,DT NN,1
the control manifold,the dt control nn manifold nn,DT NN NN,1
the controller,the dt controller nn,DT NN,1
the controllers,the dt controllers nns,DT NNS,1
the controls,the dt controls nns,DT NNS,1
the convention,the dt convention nn,DT NN,1
the conventional,the dt conventional jj,DT JJ,1
the converter,the dt converter nn,DT NN,1
the conveyor,the dt conveyor nn,DT NN,1
the coolant,the dt coolant nn,DT NN,1
the cooler,the dt cooler nn,DT NN,1
the coolers,the dt coolers nns,DT NNS,1
the cooling,the dt cooling nn,DT NN,1
the cores,the dt cores nns,DT NNS,1
the cork,the dt cork nn,DT NN,1
the corner,the dt corner nn,DT NN,1
the corners,the dt corners nns,DT NNS,1
the correct,the dt correct nn,DT NN,1
the correct acceptable,the dt correct nn acceptable jj,DT NN JJ,1
the corrections,the dt corrections nns,DT NNS,1
the corrective,the dt corrective nn,DT NN,1
the correspondences,the dt correspondences nns,DT NNS,1
the correspondent,the dt correspondent nn,DT NN,1
the corresponding,the dt corresponding nn,DT NN,1
the corroded,the dt corroded jj,DT JJ,1
the corrosion,the dt corrosion nn,DT NN,1
the cost,the dt cost nn,DT NN,1
the costs,the dt costs nns,DT NNS,1
the cotter,the dt cotter nn,DT NN,1
the counter,the dt counter nn,DT NN,1
the counterbalance,the dt counterbalance nn,DT NN,1
the counts,the dt counts nns,DT NNS,1
the couple,the dt couple nn,DT NN,1
the coupler,the dt coupler nn,DT NN,1
the couplers,the dt couplers nns,DT NNS,1
the coupling,the dt coupling nn,DT NN,1
the couplings,the dt couplings nns,DT NNS,1
the couplings inspected,the dt couplings nns inspected vbd,DT NNS VBD,1
the course,the dt course nn,DT NN,1
the cover,the dt cover nn,DT NN,1
the covers,the dt covers nns,DT NNS,1
the cow,the dt cow nn,DT NN,1
the cp,the dt cp nn,DT NN,1
the crack,the dt crack nn,DT NN,1
the cracked,the dt cracked nn,DT NN,1
the crackers,the dt crackers nns,DT NNS,1
the cracks,the dt cracks nns,DT NNS,1
the craft,the dt craft nn,DT NN,1
the crane,the dt crane nn,DT NN,1
the crane hydraulic,the dt crane nn hydraulic nn,DT NN NN,1
the cranes,the dt cranes nns,DT NNS,1
the crank,the dt crank nn,DT NN,1
the crankcase,the dt crankcase nn,DT NN,1
the crankcases,the dt crankcases nns,DT NNS,1
the cranks,the dt cranks nns,DT NNS,1
the crankshaft,the dt crankshaft nn,DT NN,1
the crankshaft main,the dt crankshaft nn main jj,DT NN JJ,1
the crew,the dt crew nn,DT NN,1
the crews,the dt crews nns,DT NNS,1
the crimp,the dt crimp nn,DT NN,1
the crimped,the dt crimped nn,DT NN,1
the crimping,the dt crimping nn,DT NN,1
the crimps,the dt crimps nns,DT NNS,1
the criteria,the dt criteria nns,DT NNS,1
the criteria mentioned,the dt criteria nns mentioned vbd,DT NNS VBD,1
the critical,the dt critical jj,DT JJ,1
the cross,the dt cross nn,DT NN,1
the crossbars,the dt crossbars nns,DT NNS,1
the crosshead,the dt crosshead nn,DT NN,1
the crossheads,the dt crossheads nns,DT NNS,1
the crown,the dt crown nn,DT NN,1
the cuber,the dt cuber nn,DT NN,1
the cubicle,the dt cubicle nn,DT NN,1
the culprit,the dt culprit nn,DT NN,1
the current,the dt current jj,DT JJ,1
the currently,the dt currently rb,DT RB,1
the curve,the dt curve nn,DT NN,1
the customer,the dt customer nn,DT NN,1
the cut,the dt cut nn,DT NN,1
the cutting,the dt cutting nn,DT NN,1
the cw,the dt cw nn,DT NN,1
the cylinder,the dt cylinder nn,DT NN,1
the cylinder due,the dt cylinder nn due jj,DT NN JJ,1
the cylinder rod,the dt cylinder nn rod nn,DT NN NN,1
the cylinder vertical,the dt cylinder nn vertical nn,DT NN NN,1
the cylinders,the dt cylinders nns,DT NNS,1
the d,the dt d nn,DT NN,1
the daily,the dt daily jj,DT JJ,1
the damage,the dt damage nn,DT NN,1
the damaged,the dt damaged vbn,DT VBN,1
the damages,the dt damages nns,DT NNS,1
the dampener,the dt dampener nn,DT NN,1
the data,the dt data nn,DT NN,1
the database,the dt database nn,DT NN,1
the date,the dt date nn,DT NN,1
the dates,the dt dates nns,DT NNS,1
the day,the dt day nn,DT NN,1
the day pm,the dt day nn pm vb,DT NN VB,1
the day top,the dt day nn top vb,DT NN VB,1
the daylight,the dt daylight nn,DT NN,1
the days,the dt days nns,DT NNS,1
the dc,the dt dc nn,DT NN,1
the de,the dt de nn,DT NN,1
the deactivation,the dt deactivation nn,DT NN,1
the dead,the dt dead jj,DT JJ,1
the deadline,the dt deadline nn,DT NN,1
the debris,the dt debris nn,DT NN,1
the dec,the dt dec nn,DT NN,1
the decision,the dt decision nn,DT NN,1
the deck,the dt deck nn,DT NN,1
the deck due,the dt deck nn due jj,DT NN JJ,1
the decoupling,the dt decoupling nn,DT NN,1
the decreased,the dt decreased jj,DT JJ,1
the defective,the dt defective jj,DT JJ,1
the defects,the dt defects nns,DT NNS,1
the deferral,the dt deferral jj,DT JJ,1
the deflection,the dt deflection nn,DT NN,1
the deflector,the dt deflector nn,DT NN,1
the deg,the dt deg nn,DT NN,1
the degrading,the dt degrading nn,DT NN,1
the degree,the dt degree nn,DT NN,1
the delta,the dt delta nn,DT NN,1
the demister,the dt demister nn,DT NN,1
the demob,the dt demob nn,DT NN,1
the derrick,the dt derrick nn,DT NN,1
the descant,the dt descant nn,DT NN,1
the description,the dt description nn,DT NN,1
the desiccant,the dt desiccant nn,DT NN,1
the desiccants,the dt desiccants nns,DT NNS,1
the design,the dt design nn,DT NN,1
the designated,the dt designated jj,DT JJ,1
the desired,the dt desired nn,DT NN,1
the desktop,the dt desktop nn,DT NN,1
the destination,the dt destination nn,DT NN,1
the destination ready,the dt destination nn ready nn,DT NN NN,1
the details,the dt details nns,DT NNS,1
the details entered,the dt details nns entered vbd,DT NNS VBD,1
the detector,the dt detector nn,DT NN,1
the detent,the dt detent nn,DT NN,1
the determination,the dt determination nn,DT NN,1
the deviation,the dt deviation nn,DT NN,1
the device,the dt device nn,DT NN,1
the devices,the dt devices nns,DT NNS,1
the devices listed,the dt devices nns listed vbd,DT NNS VBD,1
the devices requested,the dt devices nns requested vbd,DT NNS VBD,1
the di,the dt di nn,DT NN,1
the diagnostic,the dt diagnostic jj,DT JJ,1
the dial,the dt dial nn,DT NN,1
the diameter,the dt diameter nn,DT NN,1
the diaphragm,the dt diaphragm nn,DT NN,1
the die,the dt die nn,DT NN,1
the die due,the dt die nn due jj,DT NN JJ,1
the dies,the dt dies nns,DT NNS,1
the dies made,the dt dies nns made vbd,DT NNS VBD,1
the difference,the dt difference nn,DT NN,1
the different,the dt different jj,DT JJ,1
the differential,the dt differential nn,DT NN,1
the diffuse,the dt diffuse nn,DT NN,1
the digital,the dt digital nn,DT NN,1
the din,the dt din nn,DT NN,1
the dip,the dt dip nn,DT NN,1
the dipstick,the dt dipstick nn,DT NN,1
the direction,the dt direction nn,DT NN,1
the directional,the dt directional nn,DT NN,1
the directions,the dt directions nns,DT NNS,1
the dirt,the dt dirt nn,DT NN,1
the dirty,the dt dirty nn,DT NN,1
the disassembly,the dt disassembly nn,DT NN,1
the disc,the dt disc nn,DT NN,1
the discharge,the dt discharge nn,DT NN,1
the discovery,the dt discovery nn,DT NN,1
the discs,the dt discs nn,DT NN,1
the disk,the dt disk nn,DT NN,1
the display,the dt display nn,DT NN,1
the displays,the dt displays nns,DT NNS,1
the distance,the dt distance nn,DT NN,1
the distances,the dt distances nns,DT NNS,1
the divisional,the dt divisional nn,DT NN,1
the do,the dt do nn,DT NN,1
the document,the dt document nn,DT NN,1
the documents,the dt documents nns,DT NNS,1
the dog,the dt dog nn,DT NN,1
the dollies,the dt dollies nns,DT NNS,1
the dolly,the dt dolly nn,DT NN,1
the door,the dt door nn,DT NN,1
the doors,the dt doors nns,DT NNS,1
the dots,the dt dots nns,DT NNS,1
the dovetail,the dt dovetail nn,DT NN,1
the down,the dt down rp,DT RP,1
the downtime,the dt downtime nn,DT NN,1
the downward,the dt downward nn,DT NN,1
the dpt,the dt dpt nn,DT NN,1
the drag,the dt drag nn,DT NN,1
the dragging,the dt dragging nn,DT NN,1
the drain,the dt drain nn,DT NN,1
the draw,the dt draw nn,DT NN,1
