phrases,tagged_phrases,Tags,indicator_valid_eng_phrase
to wind,to to_pos wind vb,TO VB,1
to wire,to to_pos wire vb,TO VB,1
to wireline,to to_pos wireline vb,TO VB,0
to witness,to to_pos witness vb,TO VB,1
to work,to to_pos work vb,TO VB,1
to workover,to to_pos workover vb,TO VB,0
to works,to to_pos works vb,TO VB,1
to workshop,to to_pos workshop vb,TO VB,1
to workshopdissassembled,to to_pos workshopdissassembled vb,TO VB,0
to worn,to to_pos worn vb,TO VB,1
to worry,to to_pos worry vb,TO VB,1
to wp,to to_pos wp vb,TO VB,0
to yellow,to to_pos yellow vb,TO VB,1
to yrs,to to_pos yrs vb,TO VB,1
to zero,to to_pos zero cd,TO CD,1
to zinc,to to_pos zinc vb,TO VB,1
to zms,to to_pos zms vb,TO VB,0
to zone,to to_pos zone vb,TO VB,1
to °c,to to_pos °c vb,TO VB,0
to °f,to to_pos °f vb,TO VB,0
toc,toc nn,NN,0
tocheck,tocheck nn,NN,0
toclevis,toclevis nn,NN,0
tod,tod nn,NN,1
today,today nn,NN,1
todays,todays nns,NNS,0
toe,toe nn,NN,1
tofs,tofs nn,NN,0
together,together rb,RB,1
toggle,toggle nn,NN,1
togheter,togheter nn,NN,0
toi,toi nn,NN,0
toip,toip nn,NN,0
toipped,toipped nns,NNS,0
toke,toke nn,NN,1
told,told nn,NN,1
told by,told vbn by in_pos,VBN IN,1
told of,told nn of in_pos,NN IN,1
told subsea,told vbd subsea nn,VBD NN,0
told that,told vbd that in_pos,VBD IN,1
tolerance,tolerance nn,NN,1
tolerances,tolerances nns,NNS,1
tolernace,tolernace nn,NN,0
toll,toll nn,NN,1
tollerance,tollerance nn,NN,0
tolls,tolls nns,NNS,1
tolt,tolt nn,NN,0
tom,tom nn,NN,1
tommy,tommy nn,NN,0
tomorrow,tomorrow nn,NN,1
ton,ton nn,NN,1
ton as,ton nn as in_pos,NN IN,1
toncycles spread,toncycles nns spread vbp,NNS VBP,0
toncycles t,toncycles nns t vbp,NNS VBP,0
toncycles tc,toncycles nns tc vbp,NNS VBP,0
toncylcles,toncylcles nns,NNS,0
toncyles spread,toncyles nns spread vbp,NNS VBP,0
tong,tong nn,NN,1
tong cassette,tong rb cassette nn,RB NN,1
tong install stabbing,tong rb install jj stabbing nn,RB JJ NN,1
tong repair,tong rb repair nn,RB NN,1
tong tw,tong jj tw nn,JJ NN,0
tongphotosht,tongphotosht nn,NN,0
tongphotoshydratong,tongphotoshydratong nn,NN,0
tongs,tongs nns,NNS,1
tongs ht,tongs nns ht nn,NNS NN,1
tongs st,tongs nns st nn,NNS NN,1
tongtong,tongtong nn,NN,0
tonight,tonight nn,NN,1
tonmiles spm,tonmiles nns spm vbp,NNS VBP,0
tonnage,tonnage nn,NN,1
tonne,tonne nn,NN,1
tons,tons nns,NNS,1
tony,tony nn,NN,1
too,too rb,RB,1
took,took vbd,VBD,1
took about,took vbd about rp,VBD RP,1
took accumilator,took vbd accumilator nn,VBD NN,0
took advantage,took vbd advantage nn,VBD NN,1
took amp,took vbd amp nn,VBD NN,1
took amps,took vbd amps nns,VBD NNS,1
took apart,took vbd apart rp,VBD RP,1
took approx,took vbd approx nn,VBD NN,1
took back,took vbd back rp,VBD RP,1
took bearing,took vbd bearing nn,VBD NN,1
took care,took vbd care nn,VBD NN,1
took de,took vbd de nn,VBD NN,1
took distance,took vbd distance nn,VBD NN,1
took from,took vbd from in_pos,VBD IN,1
took grease,took vbd grease nn,VBD NN,1
took heat,took vbd heat nn,VBD NN,1
took measurement,took vbd measurement nn,VBD NN,1
took minute,took vbd minute nn,VBD NN,1
took motor,took vbd motor nn,VBD NN,1
took oil,took vbd oil nn,VBD NN,1
took over,took vbd over rp,VBD RP,1
took ownership,took vbd ownership nn,VBD NN,1
took picture,took vbd picture nn,VBD NN,1
took place,took vbd place nn,VBD NN,1
took pressure,took vbd pressure nn,VBD NN,1
took priority,took vbd priority nn,VBD NN,1
took reading,took vbd reading nn,VBD NN,1
took resistance,took vbd resistance nn,VBD NN,1
took roller,took vbd roller nn,VBD NN,1
took running,took vbd running vbg,VBD VBG,1
took screen,took vbd screen nn,VBD NN,1
took sov,took vbd sov nn,VBD NN,0
took temperature,took vbd temperature nn,VBD NN,1
took total,took vbd total nn,VBD NN,1
took valve,took vbd valve nn,VBD NN,1
took vibration,took vbd vibration nn,VBD NN,1
tool,tool nn,NN,1
tool in manual mode,tool nn in in_pos manual jj mode nn,NN IN JJ NN,1
tool with torque wrench,tool nn with in_pos torque nn wrench nn,NN IN NN NN,1
toolbox,toolbox nn,NN,1
toolframe,toolframe nn,NN,0
tooljoint,tooljoint nn,NN,0
toolpusher,toolpusher nn,NN,0
toolpusher during routine walk,toolpusher nn during in_pos routine jj walk nn,NN IN JJ NN,0
toolpusher terminal,toolpusher dt terminal nn,DT NN,0
toolpushers,toolpushers nns,NNS,0
toolpushers locker,toolpushers nns locker vbp,NNS VBP,0
toolpushers sdi,toolpushers nns sdi vbp,NNS VBP,0
tools,tools nns,NNS,1
tools non,tools nns non vbp,NNS VBP,1
tools proper,tools nns proper vbp,NNS VBP,1
tools psi,tools nns psi nns,NNS NNS,1
toopedup,toopedup nn,NN,0
top,top nn,NN,1
top off,top vb off rp,VB RP,1
top up,top vb up rp,VB RP,1
topdeadman,topdeadman nn,NN,0
topdr,topdr nn,NN,0
topdribves,topdribves nns,NNS,0
topdrive,topdrive nn,NN,0
topdrived need,topdrived vbn need nn,VBN NN,0
topdrives,topdrives nns,NNS,0
topdrives change,topdrives nns change vbp,NNS VBP,0
toped,toped nns,NNS,1
toped off,toped vbd off rp,VBD RP,1
toped up,toped vbd up rp,VBD RP,1
topmm,topmm nn,NN,0
topology,topology nn,NN,1
topololgy,topololgy nn,NN,0
topp,topp nn,NN,0
topped,topped nns,NNS,1
topped off,topped vbd off rp,VBD RP,1
topped up,topped vbd up rp,VBD RP,1
toppedup,toppedup nn,NN,0
toppedup ahc,toppedup nn ahc nn,NN NN,0
toppedup with light oil,toppedup nn with in_pos light jj oil nn,NN IN JJ NN,0
toppedup with silicone oil,toppedup nn with in_pos silicone nn oil nn,NN IN NN NN,0
topping,topping vbg,VBG,1
tops,tops nns,NNS,1
topside,topside nn,NN,1
topup,topup nn,NN,0
topup if requiredlevel ok,topup nn if in_pos requiredlevel jj ok nn,NN IN JJ NN,0
topup with light oil,topup nn with in_pos light jj oil nn,NN IN JJ NN,0
topup with silicone oil,topup nn with in_pos silicone nn oil nn,NN IN NN NN,0
toque,toque nn,NN,1
torch,torch nn,NN,1
tore,tore nn,NN,1
torgue,torgue nn,NN,0
torlley,torlley nn,NN,0
torn,torn nn,NN,1
torn off,torn vbn off rp,VBN RP,1
torqie,torqie nn,NN,0
torqu,torqu nn,NN,0
torque,torque nn,NN,1
torque guide,torque nn guide nn,NN NN,1
torqued,torqued vbn,VBN,1
torqued as,torqued vbn as in_pos,VBN IN,1
torqued available,torqued vbn available jj,VBN JJ,1
torqued back,torqued vbn back rp,VBN RP,1
torqued check,torqued vbn check nn,VBN NN,1
torqued checked,torqued vbn checked vbd,VBN VBD,1
torqued correctly,torqued vbn correctly rb,VBN RB,1
torqued dead,torqued vbn dead jj,VBN JJ,1
torqued i,torqued vbn i nn,VBN NN,1
torqued into,torqued vbn into in_pos,VBN IN,1
torqued oktight,torqued vbn oktight md,VBN MD,0
torqued on,torqued vbn on in_pos,VBN IN,1
torqued per,torqued vbn per in_pos,VBN IN,1
torqued properly,torqued vbn properly rb,VBN RB,1
torqued spm,torqued vbn spm nn,VBN NN,0
torqued to ft lb,torqued vbn to to_pos ft vb lb nn,VBN TO VB NN,1
torqued to ft lbs,torqued vbn to to_pos ft vb lbs nn,VBN TO VB NN,1
torqued to ftlbs got,torqued vbn to to_pos ftlbs vb got nns,VBN TO VB NNS,0
torqued to ftlbs top,torqued vbn to to_pos ftlbs vb top jj,VBN TO VB JJ,0
torqued to march ft,torqued vbn to to_pos march vb ft nn,VBN TO VB NN,1
torqued to spm s,torqued vbn to to_pos spm vb s nn,VBN TO VB NN,0
torqued together,torqued vbn together rb,VBN RB,1
torqued up,torqued vbn up rp,VBN RP,1
torqued upper,torqued vbn upper jj,VBN JJ,1
torqued visually,torqued vbn visually rb,VBN RB,1
torqued wire,torqued vbn wire nn,VBN NN,1
torqued with,torqued vbn with in_pos,VBN IN,1
torqueensured,torqueensured vbn,VBN,0
torqueing,torqueing vbg,VBG,0
torqueno,torqueno nn,NN,0
torques,torques nns,NNS,1
torques cat,torques nns cat vbp,NNS VBP,1
torquing,torquing vbg,VBG,1
torsion,torsion nn,NN,1
torsue,torsue nn,NN,0
torwards,torwards nns,NNS,0
tot,tot nn,NN,1
total,total jj,JJ,1
totally,totally rb,RB,1
tote,tote nn,NN,1
tothe,tothe nn,NN,0
toubleshoot,toubleshoot nn,NN,0
touch,touch nn,NN,1
touched,touched vbn,VBN,1
touched up,touched vbn up rp,VBN RP,1
touches,touches nns,NNS,1
touching,touching vbg,VBG,1
touchpad,touchpad nn,NN,0
touchup,touchup nn,NN,0
touchup if requiredthe paint,touchup nn if in_pos requiredthe jj paint nn,NN IN JJ NN,0
tough,tough jj,JJ,1
toups,toups nns,NNS,0
tour,tour nn,NN,1
tour spm,tour nn spm nn,NN NN,0
tourqe,tourqe nn,NN,0
tourque,tourque nn,NN,0
tourqued,tourqued vbn,VBN,0
tourquing,tourquing vbg,VBG,0
tours,tours nns,NNS,1
tow,tow nn,NN,1
toward,toward in_pos,IN,1
toward drive end,toward in_pos drive jj end nn,IN JJ NN,1
toward mouse,toward in_pos mouse nn,IN NN,1
toward slot,toward in_pos slot nn,IN NN,1
toward top,toward in_pos top jj,IN JJ,1
toward top drive,toward in_pos top jj drive nn,IN JJ NN,1
toward top i,toward in_pos top jj i nn,IN JJ NN,1
towards,towards nns,NNS,1
towards mud,towards nns mud nn,NNS NN,1
towards rotary,towards nns rotary vbp,NNS VBP,1
towers,towers nns,NNS,1
town,town nn,NN,1
tp,tp nn,NN,0
tp didnt,tp nn didnt nn,NN NN,0
tpa,tpa nn,NN,0
tpbr,tpbr nn,NN,0
tpodrive,tpodrive nn,NN,0
traacking,traacking vbg,VBG,0
trace,trace nn,NN,1
traced,traced vbd,VBD,1
traced back,traced vbn back rp,VBN RP,1
traced issue,traced jj issue nn,JJ NN,1
traced out,traced vbn out rp,VBN RP,1
traces,traces nns,NNS,1
track,track nn,NN,1
track between traverse pinion,track nn between in_pos traverse jj pinion nn,NN IN JJ NN,1
track in good condition,track nn in in_pos good jj condition nn,NN IN JJ NN,1
trackall,trackall nn,NN,0
trackball,trackball nn,NN,1
trackcompleted as,trackcompleted vbn as in_pos,VBN IN,0
tracked,tracked nns,NNS,1
tracked in,tracked vbn in in_pos,VBN IN,1
tracked into,tracked vbn into in_pos,VBN IN,1
tracked on,tracked vbn on in_pos,VBN IN,1
tracked through,tracked vbn through in_pos,VBN IN,1
tracker,tracker nn,NN,1
tracking,tracking vbg,VBG,1
tracks,tracks nns,NNS,1
tracks are,tracks nns are vbp,NNS VBP,1
tracks clear,tracks nns clear vbp,NNS VBP,1
tracks have,tracks nns have vbp,NNS VBP,1
tracks inspect,tracks nns inspect vbp,NNS VBP,1
tracks j,tracks nns j nn,NNS NN,1
tracks require,tracks nns require vbp,NNS VBP,1
tracks show,tracks nns show vbp,NNS VBP,1
tracks splice,tracks nns splice nn,NNS NN,1
tracks spm,tracks nns spm vbp,NNS VBP,0
tracks xylan,tracks nns xylan vbp,NNS VBP,0
tract,tract nn,NN,1
traction,traction nn,NN,1
tracy,tracy nn,NN,0
trade,trade nn,NN,1
traditional,traditional jj,JJ,1
trail,trail nn,NN,1
trails spm,trails nns spm vbp,NNS VBP,0
train,train nn,NN,1
trained,trained vbn,VBN,1
training,training nn,NN,1
trak,trak nn,NN,0
traker,traker nn,NN,0
tran,tran nn,NN,0
tranducer,tranducer nn,NN,0
tranducers,tranducers nns,NNS,0
trans,trans nns,NNS,1
transceivers issue,transceivers nns issue nn,NNS NN,1
transcuder,transcuder nn,NN,0
transdcuer,transdcuer nn,NN,0
transducer,transducer nn,NN,1
transducer for main racker,transducer nn for in_pos main jj racker nn,NN IN JJ NN,0
transducer on main head,transducer nn on in_pos main jj head nn,NN IN JJ NN,1
transducer on upper jaw,transducer nn on in_pos upper jj jaw nn,NN IN JJ NN,1
transducers,transducers nns,NNS,1
transducers agree,transducers nns agree vbp,NNS VBP,1
transducers are,transducers nns are vbp,NNS VBP,1
transducers cables,transducers nns cables nns,NNS NNS,1
transducers control,transducers nns control nn,NNS NN,1
transducers gaugestransocean,transducers nns gaugestransocean vbp,NNS VBP,0
transducers inspection,transducers nns inspection nn,NNS NN,1
transducers meet,transducers nns meet vbp,NNS VBP,1
transducers mud,transducers nns mud vbp,NNS VBP,1
transducers pt,transducers nns pt vbp,NNS VBP,1
transducers show,transducers nns show vbp,NNS VBP,1
transducersis,transducersis nn,NN,0
transdusers,transdusers nns,NNS,0
transfer,transfer nn,NN,1
transferd,transferd nn,NN,0
transfered,transfered vbn,VBN,0
transfered from,transfered vbn from in_pos,VBN IN,0
transferred,transferred vbn,VBN,1
transferred centralizer,transferred vbn centralizer nn,VBN NN,1
transferred corrosion,transferred vbn corrosion nn,VBN NN,1
transferred cylinder,transferred vbn cylinder nn,VBN NN,1
transferred disposed,transferred vbn disposed vbd,VBN VBD,1
transferred into,transferred vbn into in_pos,VBN IN,1
transferred then,transferred vbn then rb,VBN RB,1
transferring,transferring vbg,VBG,1
transfers,transfers nns,NNS,1
transit,transit nn,NN,1
transition,transition nn,NN,1
transits,transits nns,NNS,1
transitting,transitting vbg,VBG,0
transmission,transmission nn,NN,1
transmitted,transmitted vbn,VBN,1
transmitted correctly,transmitted vbn correctly rb,VBN RB,1
transmitter,transmitter nn,NN,1
transmitter on fwd dwk,transmitter nn on in_pos fwd nn dwk nn,NN IN NN NN,0
transmitter on main racker,transmitter nn on in_pos main jj racker nn,NN IN JJ NN,0
transmitterfound,transmitterfound nn,NN,0
transmitteron,transmitteron nn,NN,0
transmitters,transmitters nns,NNS,1
transmitters are,transmitters nns are vbp,NNS VBP,1
transmitters cables,transmitters nns cables nns,NNS NNS,1
transmitters connect,transmitters nns connect vbp,NNS VBP,1
transmitters fail,transmitters nns fail vbp,NNS VBP,1
transmitters icn,transmitters nns icn vbp,NNS VBP,0
transmitters operational,transmitters nns operational jj,NNS JJ,1
transmitters psi,transmitters nns psi vbp,NNS VBP,1
transmitters vs,transmitters nns vs vbp,NNS VBP,1
transmitting,transmitting vbg,VBG,1
transocean,transocean nn,NN,0
transoceans,transoceans nns,NNS,0
transpired,transpired vbn,VBN,1
transportation,transportation nn,NN,1
transported,transported vbn,VBN,1
transverse,transverse nn,NN,1
transversing,transversing vbg,VBG,0
trap,trap nn,NN,1
trapped,trapped vbn,VBN,1
trapped against,trapped vbn against in_pos,VBN IN,1
trapped air,trapped vbn air nn,VBN NN,1
trapped fluid,trapped vbn fluid nn,VBN NN,1
trapped in,trapped vbn in in_pos,VBN IN,1
trapped rod,trapped vbn rod nn,VBN NN,1
traps,traps nns,NNS,1
traps apvs,traps nns apvs vbp,NNS VBP,0
trash,trash nn,NN,1
trashed,trashed vbn,VBN,1
trasmitter,trasmitter nn,NN,0
traume,traume nn,NN,0
trav,trav nn,NN,0
trave,trave nn,NN,1
traveing,traveing vbg,VBG,0
travel,travel nn,NN,1
traveled,traveled vbd,VBD,1
traveled forward,traveled vbn forward rb,VBN RB,1
traveled with,traveled vbn with in_pos,VBN IN,1
traveling,traveling vbg,VBG,1
travelingall,travelingall nn,NN,0
travelling,travelling vbg,VBG,0
travels,travels nns,NNS,1
travels up,travels nns up rp,NNS RP,1
traverse,traverse nn,NN,1
traversed,traversed vbn,VBN,1
traversed pipe,traversed vbn pipe nn,VBN NN,1
traversed rcw,traversed vbn rcw nn,VBN NN,0
traversed riser,traversed vbn riser nn,VBN NN,1
traverses,traverses nns,NNS,1
traversing,traversing vbg,VBG,1
travking,travking vbg,VBG,0
travle,travle nn,NN,0
travleing,travleing vbg,VBG,0
tray,tray nn,NN,1
trays,trays nns,NNS,1
trays are,trays nns are vbp,NNS VBP,1
trays drag,trays nns drag vbp,NNS VBP,1
trayt,trayt nn,NN,0
trc,trc nn,NN,0
trck,trck nn,NN,0
tread,tread nn,NN,1
treand,treand nn,NN,0
treat,treat nn,NN,1
treated,treated vbn,VBN,1
treated at,treated vbn at in_pos,VBN IN,1
treated flesh,treated vbn flesh nn,VBN NN,1
treated fresh,treated vbn fresh jj,VBN JJ,1
treated steel,treated vbn steel nn,VBN NN,1
treated water,treated jj water nn,JJ NN,1
treated with,treated vbn with in_pos,VBN IN,1
treatement,treatement nn,NN,0
treating,treating vbg,VBG,1
treatment,treatment nn,NN,1
tree on foward block,tree nn on in_pos foward nn block nn,NN IN NN NN,0
treminations,treminations nns,NNS,0
trend,trend nn,NN,1
trend at next oil,trend nn at in_pos next jj oil nn,NN IN JJ NN,1
trended on,trended vbn on in_pos,VBN IN,1
trended well,trended vbn well rb,VBN RB,1
trendiing,trendiing vbg,VBG,0
trending,trending vbg,VBG,1
trends,trends nns,NNS,1
trends are,trends nns are vbp,NNS VBP,1
trends indicate,trends nns indicate vbp,NNS VBP,1
trendsduring,trendsduring vbg,VBG,0
trens,trens nns,NNS,0
trent,trent nn,NN,0
trey,trey nn,NN,1
treywalkernovcom,treywalkernovcom nn,NN,0
trhe,trhe nn,NN,0
tri,tri nn,NN,0
trial,trial nn,NN,1
trialed for,trialed vbn for in_pos,VBN IN,1
trials pk,trials nns pk vbp,NNS VBP,1
tried,tried vbn,VBN,1
tried again,tried vbn again rb,VBN RB,1
tried different,tried vbn different jj,VBN JJ,1
tried everything,tried vbn everything nn,VBN NN,1
tried in,tried vbn in in_pos,VBN IN,1
tried learn,tried vbn learn nn,VBN NN,1
tried opening,tried vbn opening nn,VBN NN,1
tried several,tried jj several jj,JJ JJ,1
tried that,tried vbd that in_pos,VBD IN,1
tried to lower top,tried vbn to to_pos lower vb top nn,VBN TO VB NN,1
tries,tries nns,NNS,1
tries i,tries nns i vbp,NNS VBP,1
trigger,trigger nn,NN,1
triggered,triggered vbn,VBN,1
triggered b,triggered vbn b nn,VBN NN,1
triggered by,triggered vbn by in_pos,VBN IN,1
triggered on,triggered vbn on in_pos,VBN IN,1
triggered slip,triggered vbn slip nn,VBN NN,1
triggers,triggers nns,NNS,1
tring,tring vbg,VBG,0
trip,trip nn,NN,1
triped,triped nns,NNS,0
triped breaker,triped vbn breaker nn,VBN NN,0
triped into,triped vbn into in_pos,VBN IN,0
triple,triple nn,NN,1
triplex,triplex nn,NN,1
tripo,tripo nn,NN,0
tripokay,tripokay nn,NN,0
tripped,tripped nns,NNS,1
tripped after,tripped vbn after in_pos,VBN IN,1
tripped as,tripped vbn as in_pos,VBN IN,1
tripped at,tripped vbn at in_pos,VBN IN,1
tripped breaker,tripped vbn breaker nn,VBN NN,1
tripped cbs,tripped vbn cbs nn,VBN NN,0
tripped checked,tripped vbn checked vbd,VBN VBD,1
tripped circuit,tripped vbn circuit nn,VBN NN,1
tripped during,tripped vbn during in_pos,VBN IN,1
tripped in,tripped vbn in in_pos,VBN IN,1
tripped last,tripped vbn last jj,VBN JJ,1
tripped motor,tripped vbn motor nn,VBN NN,1
tripped off,tripped vbd off rp,VBD RP,1
tripped offline,tripped vbn offline nn,VBN NN,1
tripped on,tripped vbn on in_pos,VBN IN,1
tripped out,tripped vbn out rp,VBN RP,1
tripped pipe,tripped vbn pipe nn,VBN NN,1
trippin,trippin nn,NN,0
tripping,tripping vbg,VBG,1
trips,trips nns,NNS,1
trips need,trips nns need vbp,NNS VBP,1
trips none,trips nns none nn,NNS NN,1
trma,trma nn,NN,0
trma snd,trma nn snd nn,NN NN,0
troelly,troelly rb,RB,0
troley,troley nn,NN,0
troller,troller nn,NN,1
trolley,trolley nn,NN,1
trolley drive,trolley nn drive nn,NN NN,1
trolley in good condition,trolley nn in in_pos good jj condition nn,NN IN JJ NN,1
trolley of main racker,trolley nn of in_pos main jj racker nn,NN IN JJ NN,0
trolley with wear sign,trolley nn with in_pos wear jj sign nn,NN IN JJ NN,1
trolleydone,trolleydone nn,NN,0
trolleys,trolleys nns,NNS,1
trolleys alignment,trolleys nns alignment nn,NNS NN,1
trolleys appear,trolleys nns appear vbp,NNS VBP,1
trolleys are,trolleys nns are vbp,NNS VBP,1
trolleys have,trolleys nns have vbp,NNS VBP,1
trolleytroubleshooting,trolleytroubleshooting vbg,VBG,0
trolleywas,trolleywas nn,NN,0
trollies,trollies nns,NNS,0
trollies are,trollies nns are vbp,NNS VBP,0
trollies meet,trollies nns meet vbp,NNS VBP,0
trollley,trollley nn,NN,0
trolllies are,trolllies nns are vbp,NNS VBP,0
trolly,trolly rb,RB,0
trollys,trollys nn,NN,0
troubelshoot,troubelshoot nn,NN,0
troubelshooting,troubelshooting vbg,VBG,0
trouble,trouble nn,NN,1
troublehsooting,troublehsooting vbg,VBG,0
troubles,troubles nns,NNS,1
troubleshoot,troubleshoot nn,NN,1
troubleshooted per,troubleshooted vbn per in_pos,VBN IN,1
troubleshooting,troubleshooting vbg,VBG,1
troubleshooting of aux cmc,troubleshooting nn of in_pos aux jj cmc nn,NN IN JJ NN,0
troubleshootinspect,troubleshootinspect nn,NN,0
troubleshot,troubleshot nn,NN,1
troublesoot,troublesoot nn,NN,0
troubling,troubling vbg,VBG,1
troublseshooting,troublseshooting vbg,VBG,0
troublshoot,troublshoot nn,NN,0
troublshot,troublshot nn,NN,0
trough,trough nn,NN,1
trough end,trough jj end nn,JJ NN,1
trough improvement,trough in_pos improvement nn,IN NN,1
trough profibus,trough in_pos profibus nn,IN NN,0
troughs,troughs nns,NNS,1
troughts,troughts nns,NNS,0
troulble,troulble jj,JJ,0
trouubleshoot,trouubleshoot nn,NN,0
troy,troy nn,NN,1
trpped with,trpped vbn with in_pos,VBN IN,0
trq,trq nn,NN,0
truck,truck nn,NN,1
trucks,trucks nns,NNS,1
true,true jj,JJ,1
trunions,trunions nns,NNS,0
trunk,trunk nn,NN,1
trunking,trunking vbg,VBG,1
trunnion,trunnion nn,NN,1
trunnionno,trunnionno nn,NN,0
